msg_id,thread_id,sent_at,from_addr,to_addr,subject,body
M01341,TH00671,2026-04-26,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2026-04,"Requirement 361.5 MT rice husk, delivery on or before 26-Apr-2026. Kindly confirm rate."
M01342,TH00671,2026-04-26,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,"Confirmed. We can supply 361.5 MT rice husk at Rs 2320 per MT, delivery by 26-Apr-2026."
M01343,TH00672,2026-04-26,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-04,Please confirm availability of 382.9 MT rice husk for delivery by 26-Apr-2026.
M01344,TH00672,2026-04-26,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,"Confirmed. We can supply 382.9 MT rice husk at Rs 2285 per MT, delivery by 26-Apr-2026."
M01345,TH00673,2026-04-12,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-04,We need 134.5 MT of rice husk. Can you commit by 12-Apr-2026?
M01346,TH00673,2026-04-12,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,Accepted. 134.5 MT rice husk @ Rs 2263 PMT. Delivery 12-Apr-2026 positive.
M01347,TH00674,2026-04-17,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2026-04,We need 407.7 MT of rice husk. Can you commit by 17-Apr-2026?
M01348,TH00674,2026-04-17,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,Accepted. 407.7 MT rice husk @ Rs 2311 PMT. Delivery 17-Apr-2026 positive.
M01349,TH00675,2026-04-28,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2026-04,Please confirm availability of 305.4 MT mustard stalk for delivery by 28-Apr-2026.
M01350,TH00675,2026-04-28,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-04,Ok for 305.4 MT at Rs 2656 per tonne. Loading will start before 28-Apr-2026.
M01351,TH00676,2026-04-21,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2026-04,We need 152.1 MT of mustard stalk. Can you commit by 21-Apr-2026?
M01352,TH00676,2026-04-21,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-04,"Yes sir, 152.1 MT available. Rate Rs 2683/MT. Will dispatch before 21-Apr-2026."
M01353,TH00677,2026-04-28,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-04,We need 126.6 MT of rice husk. Can you commit by 28-Apr-2026?
M01354,TH00677,2026-04-28,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,"Yes sir, 126.6 MT available. Rate Rs 2227/MT. Will dispatch before 28-Apr-2026."
M01355,TH00678,2026-04-24,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-04,We need 149.9 MT of rice husk. Can you commit by 24-Apr-2026?
M01356,TH00678,2026-04-24,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,Ok for 149.9 MT at Rs 2335 per tonne. Loading will start before 24-Apr-2026.
M01357,TH00679,2026-04-15,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-04,We need 323.0 MT of rice husk. Can you commit by 15-Apr-2026?
M01358,TH00679,2026-04-15,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,"Yes sir, 323.0 MT available. Rate Rs 2300/MT. Will dispatch before 15-Apr-2026."
M01359,TH00680,2026-04-19,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-04,We need 356.1 MT of rice husk. Can you commit by 19-Apr-2026?
M01360,TH00680,2026-04-19,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,Ok for 356.1 MT at Rs 2292 per tonne. Loading will start before 19-Apr-2026.
M01361,TH00681,2026-04-17,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-04,Please confirm availability of 239.1 MT rice husk for delivery by 17-Apr-2026.
M01362,TH00681,2026-04-17,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-04,"Confirmed. We can supply 239.1 MT rice husk at Rs 2227 per MT, delivery by 17-Apr-2026."
M01363,TH00682,2026-05-22,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2026-05,We need 354.0 MT of rice husk. Can you commit by 22-May-2026?
M01364,TH00682,2026-05-22,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-05,Ok for 354.0 MT at Rs 2376 per tonne. Loading will start before 22-May-2026.
M01365,TH00683,2026-05-28,purchase@marudharbiofuels.in,shri@example.in,Requirement rice husk 2026-05,We need 210.9 MT of rice husk. Can you commit by 28-May-2026?
M01366,TH00683,2026-05-28,shri@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-05,"Confirmed. We can supply 210.9 MT rice husk at Rs 2305 per MT, delivery by 28-May-2026."
M01367,TH00684,2026-05-19,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-05,We need 231.0 MT of rice husk. Can you commit by 19-May-2026?
M01368,TH00684,2026-05-19,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-05,Accepted. 231.0 MT rice husk @ Rs 2386 PMT. Delivery 19-May-2026 positive.
M01369,TH00685,2026-05-15,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2026-05,"Requirement 315.8 MT rice husk, delivery on or before 15-May-2026. Kindly confirm rate."
M01370,TH00685,2026-05-15,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-05,"Yes sir, 315.8 MT available. Rate Rs 2296/MT. Will dispatch before 15-May-2026."
M01371,TH00686,2026-05-12,purchase@marudharbiofuels.in,nakoda@example.in,Requirement mustard stalk 2026-05,"Requirement 366.0 MT mustard stalk, delivery on or before 12-May-2026. Kindly confirm rate."
M01372,TH00686,2026-05-12,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-05,"Yes sir, 366.0 MT available. Rate Rs 2680/MT. Will dispatch before 12-May-2026."
M01373,TH00687,2026-05-25,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-05,"Requirement 160.0 MT rice husk, delivery on or before 25-May-2026. Kindly confirm rate."
M01374,TH00687,2026-05-25,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-05,"Confirmed. We can supply 160.0 MT rice husk at Rs 2344 per MT, delivery by 25-May-2026."
M01375,TH00688,2026-05-19,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2026-05,Please confirm availability of 194.2 MT rice husk for delivery by 19-May-2026.
M01376,TH00688,2026-05-19,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-05,Accepted. 194.2 MT rice husk @ Rs 2357 PMT. Delivery 19-May-2026 positive.
M01377,TH00689,2026-05-10,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2026-05,"Requirement 389.4 MT mustard stalk, delivery on or before 10-May-2026. Kindly confirm rate."
M01378,TH00689,2026-05-10,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-05,"Confirmed. We can supply 389.4 MT mustard stalk at Rs 2711 per MT, delivery by 10-May-2026."
M01379,TH00690,2026-05-17,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2026-05,We need 353.0 MT of mustard stalk. Can you commit by 17-May-2026?
M01380,TH00690,2026-05-17,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-05,Ok for 353.0 MT at Rs 2776 per tonne. Loading will start before 17-May-2026.
M01381,TH00691,2026-05-11,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2026-05,We need 209.0 MT of mustard stalk. Can you commit by 11-May-2026?
M01382,TH00691,2026-05-11,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-05,Ok for 209.0 MT at Rs 2748 per tonne. Loading will start before 11-May-2026.
M01383,TH00692,2026-05-25,purchase@marudharbiofuels.in,om@example.in,Requirement rice husk 2026-05,Please confirm availability of 379.3 MT rice husk for delivery by 25-May-2026.
M01384,TH00692,2026-05-25,om@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-05,Ok for 379.3 MT at Rs 2312 per tonne. Loading will start before 25-May-2026.
M01385,TH00693,2026-05-10,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2026-05,"Requirement 214.3 MT rice husk, delivery on or before 10-May-2026. Kindly confirm rate."
M01386,TH00693,2026-05-10,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-05,"Yes sir, 214.3 MT available. Rate Rs 2381/MT. Will dispatch before 10-May-2026."
M01387,TH00694,2026-05-26,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2026-05,"Requirement 345.6 MT rice husk, delivery on or before 26-May-2026. Kindly confirm rate."
M01388,TH00694,2026-05-26,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-05,Accepted. 345.6 MT rice husk @ Rs 2366 PMT. Delivery 26-May-2026 positive.
M01389,TH00695,2026-05-22,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-05,Please confirm availability of 220.8 MT rice husk for delivery by 22-May-2026.
M01390,TH00695,2026-05-22,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-05,"Confirmed. We can supply 220.8 MT rice husk at Rs 2424 per MT, delivery by 22-May-2026."
M01391,TH00696,2026-05-11,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2026-05,"Requirement 124.2 MT mustard stalk, delivery on or before 11-May-2026. Kindly confirm rate."
M01392,TH00696,2026-05-11,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-05,Accepted. 124.2 MT mustard stalk @ Rs 2712 PMT. Delivery 11-May-2026 positive.
M01393,TH00697,2026-05-19,purchase@marudharbiofuels.in,nakoda@example.in,Requirement mustard stalk 2026-05,Please confirm availability of 342.5 MT mustard stalk for delivery by 19-May-2026.
M01394,TH00697,2026-05-19,nakoda@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-05,Accepted. 342.5 MT mustard stalk @ Rs 2743 PMT. Delivery 19-May-2026 positive.
M01395,TH00698,2026-06-20,purchase@marudharbiofuels.in,maa@example.in,Requirement mustard stalk 2026-06,Please confirm availability of 280.8 MT mustard stalk for delivery by 20-Jun-2026.
M01396,TH00698,2026-06-20,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-06,Accepted. 280.8 MT mustard stalk @ Rs 2796 PMT. Delivery 20-Jun-2026 positive.
M01397,TH00699,2026-06-20,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-06,Please confirm availability of 171.1 MT rice husk for delivery by 20-Jun-2026.
M01398,TH00699,2026-06-20,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-06,Ok for 171.1 MT at Rs 2434 per tonne. Loading will start before 20-Jun-2026.
M01399,TH00700,2026-06-28,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2026-06,We need 259.5 MT of mustard stalk. Can you commit by 28-Jun-2026?
M01400,TH00700,2026-06-28,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-06,Accepted. 259.5 MT mustard stalk @ Rs 2776 PMT. Delivery 28-Jun-2026 positive.
M01401,TH00701,2026-06-19,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-06,"Requirement 218.9 MT rice husk, delivery on or before 19-Jun-2026. Kindly confirm rate."
M01402,TH00701,2026-06-19,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-06,"Yes sir, 218.9 MT available. Rate Rs 2500/MT. Will dispatch before 19-Jun-2026."
M01403,TH00702,2026-06-27,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-06,We need 325.8 MT of rice husk. Can you commit by 27-Jun-2026?
M01404,TH00702,2026-06-27,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-06,"Confirmed. We can supply 325.8 MT rice husk at Rs 2422 per MT, delivery by 27-Jun-2026."
M01405,TH00703,2026-06-28,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2026-06,"Requirement 343.7 MT rice husk, delivery on or before 28-Jun-2026. Kindly confirm rate."
M01406,TH00703,2026-06-28,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-06,Ok for 343.7 MT at Rs 2409 per tonne. Loading will start before 28-Jun-2026.
M01407,TH00704,2026-06-20,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2026-06,We need 197.0 MT of rice husk. Can you commit by 20-Jun-2026?
M01408,TH00704,2026-06-20,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-06,"Confirmed. We can supply 197.0 MT rice husk at Rs 2379 per MT, delivery by 20-Jun-2026."
M01409,TH00705,2026-06-24,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-06,We need 140.0 MT of rice husk. Can you commit by 24-Jun-2026?
M01410,TH00705,2026-06-24,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-06,Ok for 140.0 MT at Rs 2401 per tonne. Loading will start before 24-Jun-2026.
M01411,TH00706,2026-06-23,purchase@marudharbiofuels.in,khatu@example.in,Requirement mustard stalk 2026-06,We need 340.8 MT of mustard stalk. Can you commit by 23-Jun-2026?
M01412,TH00706,2026-06-23,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-06,"Confirmed. We can supply 340.8 MT mustard stalk at Rs 2733 per MT, delivery by 23-Jun-2026."
M01413,TH00707,2026-06-18,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-06,"Requirement 353.5 MT rice husk, delivery on or before 18-Jun-2026. Kindly confirm rate."
M01414,TH00707,2026-06-18,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-06,Ok for 353.5 MT at Rs 2412 per tonne. Loading will start before 18-Jun-2026.
M01415,TH00708,2026-06-12,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-06,We need 401.0 MT of rice husk. Can you commit by 12-Jun-2026?
M01416,TH00708,2026-06-12,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-06,Accepted. 401.0 MT rice husk @ Rs 2364 PMT. Delivery 12-Jun-2026 positive.
M01417,TH00709,2026-06-10,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2026-06,We need 419.5 MT of mustard stalk. Can you commit by 10-Jun-2026?
M01418,TH00709,2026-06-10,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-06,Accepted. 419.5 MT mustard stalk @ Rs 2810 PMT. Delivery 10-Jun-2026 positive.
M01419,TH00710,2026-06-10,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-06,Please confirm availability of 355.3 MT rice husk for delivery by 10-Jun-2026.
M01420,TH00710,2026-06-10,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-06,"Yes sir, 355.3 MT available. Rate Rs 2450/MT. Will dispatch before 10-Jun-2026."
M01421,TH00711,2026-06-18,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2026-06,Please confirm availability of 266.9 MT rice husk for delivery by 18-Jun-2026.
M01422,TH00711,2026-06-18,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-06,"Yes sir, 266.9 MT available. Rate Rs 2422/MT. Will dispatch before 18-Jun-2026."
M01423,TH00712,2026-06-16,purchase@marudharbiofuels.in,shree@example.in,Requirement rice husk 2026-06,Please confirm availability of 203.2 MT rice husk for delivery by 16-Jun-2026.
M01424,TH00712,2026-06-16,shree@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-06,"Yes sir, 203.2 MT available. Rate Rs 2435/MT. Will dispatch before 16-Jun-2026."
M01425,TH00713,2026-06-20,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-06,"Requirement 121.8 MT rice husk, delivery on or before 20-Jun-2026. Kindly confirm rate."
M01426,TH00713,2026-06-20,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-06,"Confirmed. We can supply 121.8 MT rice husk at Rs 2403 per MT, delivery by 20-Jun-2026."
M01427,TH00714,2026-06-16,purchase@marudharbiofuels.in,new@example.in,Requirement mustard stalk 2026-06,Please confirm availability of 274.0 MT mustard stalk for delivery by 16-Jun-2026.
M01428,TH00714,2026-06-16,new@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-06,"Yes sir, 274.0 MT available. Rate Rs 2738/MT. Will dispatch before 16-Jun-2026."
M01429,TH00715,2026-07-24,purchase@marudharbiofuels.in,jai@example.in,Requirement mustard stalk 2026-07,We need 259.1 MT of mustard stalk. Can you commit by 24-Jul-2026?
M01430,TH00715,2026-07-24,jai@example.in,purchase@marudharbiofuels.in,RE: Requirement mustard stalk 2026-07,"Yes sir, 259.1 MT available. Rate Rs 2962/MT. Will dispatch before 24-Jul-2026."
M01431,TH00716,2026-07-18,purchase@marudharbiofuels.in,khatu@example.in,Requirement rice husk 2026-07,"Requirement 284.4 MT rice husk, delivery on or before 18-Jul-2026. Kindly confirm rate."
M01432,TH00716,2026-07-18,khatu@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-07,Ok for 284.4 MT at Rs 2506 per tonne. Loading will start before 18-Jul-2026.
M01433,TH00717,2026-07-22,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2026-07,We need 300.9 MT of rice husk. Can you commit by 22-Jul-2026?
M01434,TH00717,2026-07-22,sanwariya@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-07,"Confirmed. We can supply 300.9 MT rice husk at Rs 2570 per MT, delivery by 22-Jul-2026."
M01435,TH00718,2026-07-15,purchase@marudharbiofuels.in,new@example.in,Requirement rice husk 2026-07,"Requirement 403.4 MT rice husk, delivery on or before 15-Jul-2026. Kindly confirm rate."
M01436,TH00718,2026-07-15,new@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-07,Accepted. 403.4 MT rice husk @ Rs 2455 PMT. Delivery 15-Jul-2026 positive.
M01437,TH00719,2026-07-17,purchase@marudharbiofuels.in,maa@example.in,Requirement rice husk 2026-07,"Requirement 200.8 MT rice husk, delivery on or before 17-Jul-2026. Kindly confirm rate."
M01438,TH00719,2026-07-17,maa@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-07,Accepted. 200.8 MT rice husk @ Rs 2574 PMT. Delivery 17-Jul-2026 positive.
M01439,TH00720,2026-07-20,purchase@marudharbiofuels.in,salasar@example.in,Requirement rice husk 2026-07,We need 367.0 MT of rice husk. Can you commit by 20-Jul-2026?
M01440,TH00720,2026-07-20,salasar@example.in,purchase@marudharbiofuels.in,RE: Requirement rice husk 2026-07,"Confirmed. We can supply 367.0 MT rice husk at Rs 2560 per MT, delivery by 20-Jul-2026."
M01441,TH00721,2026-07-24,purchase@marudharbiofuels.in,sanwariya@example.in,Requirement rice husk 2026-07,Please confirm availability of 176.7 MT rice husk for delivery by 24-Jul-2026.
